,chapter_path,frame,time,track_metadata,track_id,xmin,ymin,xmax,ymax,confidence,class
99039,AXA_2023-0221904/LGX050096.mp4,80,00:16:00,AXA_2023-0221904/LGX050096.mp4/1,523,2.054237365722656,411.9598388671875,176.2415771484375,514.595947265625,0.4282864332199096,elasmobranch
99040,AXA_2023-0221904/LGX050096.mp4,81,00:16:20,AXA_2023-0221904/LGX050096.mp4/1,523,62.46894836425781,417.7897338867188,195.9651031494141,502.5062255859375,0.4248319566249847,elasmobranch
99041,AXA_2023-0221904/LGX050096.mp4,83,00:16:60,AXA_2023-0221904/LGX050096.mp4/1,523,81.53620910644531,417.7911071777344,221.6587371826172,498.1839294433594,0.5118120312690735,elasmobranch
99042,AXA_2023-0221904/LGX050096.mp4,84,00:16:80,AXA_2023-0221904/LGX050096.mp4/1,523,126.288330078125,412.0531311035156,244.68484497070312,500.8006896972656,0.4720260500907898,elasmobranch
99043,AXA_2023-0221904/LGX050096.mp4,89,00:17:80,AXA_2023-0221904/LGX050096.mp4/1,523,170.768798828125,421.0101318359375,289.3598022460937,510.613525390625,0.5956714153289795,elasmobranch
99044,AXA_2023-0221904/LGX050096.mp4,93,00:18:60,AXA_2023-0221904/LGX050096.mp4/1,523,136.09942626953125,436.01123046875,251.2612152099609,514.9481201171875,0.5021029710769653,elasmobranch
99045,AXA_2023-0221904/LGX050096.mp4,94,00:18:80,AXA_2023-0221904/LGX050096.mp4/1,523,1178.2724609375,80.56608581542969,1324.111572265625,211.8497772216797,0.4088881313800812,elasmobranch
99046,AXA_2023-0221904/LGX050096.mp4,97,00:19:40,AXA_2023-0221904/LGX050096.mp4/1,523,70.21440124511719,449.7537841796875,199.9123077392578,535.2596435546875,0.506910502910614,elasmobranch
99047,AXA_2023-0221904/LGX050096.mp4,100,00:20:00,AXA_2023-0221904/LGX050096.mp4/1,523,38.33049011230469,461.35888671875,170.82859802246094,535.1474609375,0.5442299246788025,elasmobranch
99048,AXA_2023-0221904/LGX050096.mp4,101,00:20:20,AXA_2023-0221904/LGX050096.mp4/1,523,1006.889404296875,150.18356323242188,1158.184326171875,277.4896545410156,0.5267283916473389,elasmobranch
99049,AXA_2023-0221904/LGX050096.mp4,101,00:20:20,AXA_2023-0221904/LGX050096.mp4/2,524,25.77436065673828,463.62591552734375,156.01461791992188,537.430908203125,0.4504599869251251,elasmobranch
99050,AXA_2023-0221904/LGX050096.mp4,102,00:20:40,AXA_2023-0221904/LGX050096.mp4/1,523,19.14051818847656,456.4093627929688,151.7665557861328,538.9326171875,0.535927951335907,elasmobranch
99051,AXA_2023-0221904/LGX050096.mp4,104,00:20:80,AXA_2023-0221904/LGX050096.mp4/1,523,3.924171447753906,459.7801513671875,133.53897094726562,542.1361694335938,0.4809744358062744,elasmobranch
99052,AXA_2023-0221904/LGX050096.mp4,105,00:21:00,AXA_2023-0221904/LGX050096.mp4/1,523,5.432464599609375,459.4434814453125,131.09521484375,541.4148559570312,0.4978602230548858,elasmobranch
99053,AXA_2023-0221904/LGX050096.mp4,106,00:21:20,AXA_2023-0221904/LGX050096.mp4/1,523,2.023750305175781,455.1365966796875,132.9915771484375,538.4287109375,0.6033312678337097,elasmobranch
99054,AXA_2023-0221904/LGX050096.mp4,107,00:21:40,AXA_2023-0221904/LGX050096.mp4/1,523,965.6546630859376,151.19754028320312,1105.9691162109375,273.86834716796875,0.4036679863929748,elasmobranch
99055,AXA_2023-0221904/LGX050096.mp4,108,00:21:60,AXA_2023-0221904/LGX050096.mp4/1,523,4.35272216796875,458.79693603515625,140.88796997070312,535.3731079101562,0.5393185615539551,elasmobranch
99056,AXA_2023-0221904/LGX050096.mp4,108,00:21:60,AXA_2023-0221904/LGX050096.mp4/2,524,966.1775512695312,146.9517822265625,1112.808837890625,273.8521728515625,0.4645955562591553,elasmobranch
99057,AXA_2023-0221904/LGX050096.mp4,109,00:21:80,AXA_2023-0221904/LGX050096.mp4/1,523,6.325355529785156,456.7141723632813,147.33609008789062,543.954833984375,0.4540889263153076,elasmobranch
99058,AXA_2023-0221904/LGX050096.mp4,116,00:23:20,AXA_2023-0221904/LGX050096.mp4/1,523,972.365234375,158.571044921875,1109.3515625,271.88311767578125,0.4639524817466736,elasmobranch
99059,AXA_2023-0221904/LGX050096.mp4,117,00:23:40,AXA_2023-0221904/LGX050096.mp4/1,523,960.4005737304688,157.5277099609375,1110.262451171875,280.2438049316406,0.46804940700531,elasmobranch
99060,AXA_2023-0221904/LGX050096.mp4,122,00:24:40,AXA_2023-0221904/LGX050096.mp4/1,523,54.20381927490234,477.1221618652344,186.79327392578125,547.5640869140625,0.4820651113986969,elasmobranch
99061,AXA_2023-0221904/LGX050096.mp4,125,00:25:00,AXA_2023-0221904/LGX050096.mp4/1,523,917.9248046875,179.64862060546875,1077.88525390625,297.8760986328125,0.4122877120971679,elasmobranch
99062,AXA_2023-0221904/LGX050096.mp4,126,00:25:20,AXA_2023-0221904/LGX050096.mp4/1,523,917.8427734375,183.4742431640625,1077.49755859375,296.786865234375,0.4151611626148224,elasmobranch
99063,AXA_2023-0221904/LGX050096.mp4,132,00:26:40,AXA_2023-0221904/LGX050096.mp4/1,523,953.095703125,130.86041259765625,1129.66064453125,275.2169189453125,0.4349242150783539,elasmobranch
99064,AXA_2023-0221904/LGX050096.mp4,134,00:26:80,AXA_2023-0221904/LGX050096.mp4/1,523,712.0713500976562,425.633544921875,942.1243286132812,529.556640625,0.5812235474586487,elasmobranch
99065,AXA_2023-0221904/LGX050096.mp4,138,00:27:60,AXA_2023-0221904/LGX050096.mp4/1,523,1501.583984375,353.00860595703125,1613.5888671875,432.575927734375,0.435982882976532,elasmobranch
99066,AXA_2023-0221904/LGX050096.mp4,139,00:27:80,AXA_2023-0221904/LGX050096.mp4/1,523,1077.5986328125,27.559799194335938,1283.4573974609375,206.4156188964844,0.4783922433853149,elasmobranch
99067,AXA_2023-0221904/LGX050096.mp4,139,00:27:80,AXA_2023-0221904/LGX050096.mp4/2,524,1524.56884765625,347.91961669921875,1649.144775390625,430.17095947265625,0.474892109632492,elasmobranch
99068,AXA_2023-0221904/LGX050096.mp4,140,00:28:00,AXA_2023-0221904/LGX050096.mp4/1,523,1099.5771484375,16.842803955078125,1317.527587890625,202.1868591308593,0.5639206767082214,elasmobranch
99069,AXA_2023-0221904/LGX050096.mp4,142,00:28:40,AXA_2023-0221904/LGX050096.mp4/1,523,1151.5577392578125,11.237754821777344,1376.6558837890625,187.4512634277344,0.5582049489021301,elasmobranch
