# 1: Detection or Track-id,2: Video or Image Identifier,3: Unique Frame Identifier,4-7: Img-bbox(TL_x,TL_y,BR_x,BR_y),8: Detection or Length Confidence,9: Target Length (0 or -1 if invalid),10-11+: Repeated Species,Confidence Pairs or Attributes
# metadata,fps: 5,"exported_by: ""Sharktrack User""","exported_time: ""Mon Apr 15 09:00:50 2024""",Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
0,0.jpg,0,2.611271858215332,400.6332092285156,228.1083984375,623.570068359375,0.8144662976264954,-1,elasmobranch,0.8144662976264954
22,22.jpg,22,717.5972900390625,4.447125434875488,977.2540283203125,96.92662811279297,0.8797106146812439,-1,elasmobranch,0.8797106146812439
23,23.jpg,23,201.72958374023438,127.46149444580078,448.9027099609375,195.2702178955078,0.8256242871284485,-1,elasmobranch,0.8256242871284485
24,24.jpg,24,639.1226806640625,134.1992645263672,818.5555419921875,212.165283203125,0.7358178496360779,-1,elasmobranch,0.7358178496360779
25,25.jpg,25,1107.2677001953125,0.512748122215271,1344.6219482421875,84.81062316894531,0.8329586386680603,-1,elasmobranch,0.8329586386680603
26,26.jpg,26,7.719902038574219,346.3222351074219,304.24542236328125,452.7365417480469,0.7842280268669128,-1,elasmobranch,0.7842280268669128
27,27.jpg,27,1.2382807731628418,287.5394592285156,198.95596313476562,386.9415283203125,0.7047991156578064,-1,elasmobranch,0.7047991156578064
28,28.jpg,28,1494.026123046875,2.113506317138672,1877.024169921875,129.98377990722656,0.8398768901824951,-1,elasmobranch,0.8398768901824951
29,29.jpg,29,1632.821533203125,10.991559028625488,1917.306640625,116.83832550048828,0.7739339470863342,-1,elasmobranch,0.7739339470863342
30,30.jpg,30,1410.306884765625,6.1673102378845215,1550.9287109375,100.61265563964844,0.7987954616546631,-1,elasmobranch,0.7987954616546631
31,31.jpg,31,1311.774169921875,37.939815521240234,1487.1905517578125,127.824462890625,0.8027821779251099,-1,elasmobranch,0.8027821779251099
32,32.jpg,32,1070.945556640625,131.63467407226562,1269.268310546875,278.6150207519531,0.8526672720909119,-1,elasmobranch,0.8526672720909119
33,33.jpg,33,125.9000473022461,401.3421630859375,466.97552490234375,585.0206909179688,0.8560998439788818,-1,elasmobranch,0.8560998439788818
34,34.jpg,34,970.3479614257812,7.0818328857421875,1211.21533203125,139.6678466796875,0.8617755770683289,-1,elasmobranch,0.8617755770683289
35,35.jpg,35,0.0,201.96435546875,573.1589965820312,384.360595703125,0.8584124445915222,-1,elasmobranch,0.8584124445915222
36,36.jpg,36,510.8109436035156,231.91598510742188,708.8106689453125,360.51483154296875,0.8594334721565247,-1,elasmobranch,0.8594334721565247
37,37.jpg,37,432.0461730957031,332.75421142578125,596.4802856445312,398.90948486328125,0.7888910174369812,-1,elasmobranch,0.7888910174369812
38,38.jpg,38,1148.302490234375,147.2052459716797,1291.8377685546875,209.5911102294922,0.7378841042518616,-1,elasmobranch,0.7378841042518616
39,39.jpg,39,811.2169189453125,0.0,1057.8834228515625,119.67981719970703,0.837470531463623,-1,elasmobranch,0.837470531463623
40,40.jpg,40,1602.5521240234375,6.379148960113525,1920.0,122.07192993164062,0.7998513579368591,-1,elasmobranch,0.7998513579368591
41,41.jpg,41,872.3763427734375,33.365238189697266,1173.614013671875,175.4183807373047,0.8512815237045288,-1,elasmobranch,0.8512815237045288
42,42.jpg,42,732.5675659179688,136.34344482421875,886.8318481445312,240.2080078125,0.8284860849380493,-1,elasmobranch,0.8284860849380493
43,43.jpg,43,1110.2220458984375,8.45771312713623,1264.4716796875,123.69979858398438,0.8224279284477234,-1,elasmobranch,0.8224279284477234
44,44.jpg,44,510.5563049316406,245.662841796875,702.60888671875,331.6083984375,0.8213624358177185,-1,elasmobranch,0.8213624358177185
45,45.jpg,45,266.4452209472656,329.06732177734375,490.6851806640625,408.99761962890625,0.7952820658683777,-1,elasmobranch,0.7952820658683777
46,46.jpg,46,1235.40869140625,2.429297685623169,1428.8363037109375,108.13998413085938,0.8487312197685242,-1,elasmobranch,0.8487312197685242
47,47.jpg,47,67.81983184814453,302.49285888671875,261.8391418457031,403.6440124511719,0.8114147186279297,-1,elasmobranch,0.8114147186279297
48,48.jpg,48,204.7141876220703,225.11485290527344,301.4977111816406,280.577392578125,0.6966841220855713,-1,elasmobranch,0.6966841220855713
49,49.jpg,49,1127.8433837890625,2.2235546112060547,1295.5872802734375,84.18888092041016,0.792514979839325,-1,elasmobranch,0.792514979839325
50,50.jpg,50,262.2951354980469,269.1913757324219,475.6582946777344,359.71051025390625,0.8266217708587646,-1,elasmobranch,0.8266217708587646
1,1.jpg,1,7.956182479858398,572.6863403320312,538.76416015625,1074.8394775390625,0.8170889616012573,-1,elasmobranch,0.8170889616012573
2,2.jpg,2,96.2388687133789,607.8292846679688,605.9268798828125,895.6970825195312,0.8492119908332825,-1,elasmobranch,0.8492119908332825
3,3.jpg,3,1369.4029541015625,9.718210220336914,1858.431640625,146.51927185058594,0.8428434133529663,-1,elasmobranch,0.8428434133529663
4,4.jpg,4,103.5278549194336,24.174808502197266,626.2679443359375,155.0850830078125,0.8460915684700012,-1,elasmobranch,0.8460915684700012
5,5.jpg,5,539.7174072265625,3.068653106689453,715.195556640625,127.01493072509766,0.8405733704566956,-1,elasmobranch,0.8405733704566956
6,6.jpg,6,692.8062133789062,144.48272705078125,961.8516235351562,259.9468688964844,0.8160085082054138,-1,elasmobranch,0.8160085082054138
7,7.jpg,7,1326.244384765625,151.31735229492188,1868.7791748046875,286.34771728515625,0.8359273076057434,-1,elasmobranch,0.8359273076057434
8,8.jpg,8,800.593017578125,90.79996490478516,1015.796875,166.15208435058594,0.7499601244926453,-1,elasmobranch,0.7499601244926453
9,9.jpg,9,1253.0137939453125,81.04989624023438,1599.30712890625,177.995361328125,0.8211173415184021,-1,elasmobranch,0.8211173415184021
10,10.jpg,10,601.0612182617188,59.25895309448242,1074.042724609375,217.55245971679688,0.8538827896118164,-1,elasmobranch,0.8538827896118164
11,11.jpg,11,398.7027893066406,0.0,816.7217407226562,101.24564361572266,0.8432654142379761,-1,elasmobranch,0.8432654142379761
12,12.jpg,12,90.12433624267578,16.64801025390625,542.8912963867188,131.9994659423828,0.8244431018829346,-1,elasmobranch,0.8244431018829346
13,13.jpg,13,1099.7890625,2.613142967224121,1311.2738037109375,87.35968017578125,0.7460965514183044,-1,elasmobranch,0.7460965514183044
14,14.jpg,14,454.42108154296875,0.0,756.1289672851562,97.02998352050781,0.8393138647079468,-1,elasmobranch,0.8393138647079468
15,15.jpg,15,1559.597900390625,0.0,1916.2197265625,95.0545883178711,0.7297747135162354,-1,elasmobranch,0.7297747135162354
16,16.jpg,16,300.74664306640625,91.77081298828125,693.4451293945312,214.24266052246094,0.8398836255073547,-1,elasmobranch,0.8398836255073547
17,17.jpg,17,469.52581787109375,100.55780792236328,666.011474609375,164.5945281982422,0.7772899270057678,-1,elasmobranch,0.7772899270057678
18,18.jpg,18,1093.3751220703125,16.3011474609375,1278.0035400390625,103.3667221069336,0.7978819012641907,-1,elasmobranch,0.7978819012641907
19,19.jpg,19,402.6647033691406,107.28629302978516,590.2493896484375,173.2179718017578,0.7486827969551086,-1,elasmobranch,0.7486827969551086
20,20.jpg,20,939.2867431640625,9.627102851867676,1359.9739990234375,161.1097412109375,0.8525001406669617,-1,elasmobranch,0.8525001406669617
21,21.jpg,21,1045.1622314453125,237.342041015625,1902.1373291015625,617.076416015625,0.7739598751068115,-1,elasmobranch,0.7739598751068115
51,51.jpg,51,0.0,312.9091796875,172.6523895263672,437.6706848144531,0.7760295867919922,-1,elasmobranch,0.7760295867919922
84,84.jpg,84,164.69924926757812,297.8929138183594,408.7775573730469,377.2571105957031,0.8045930862426758,-1,elasmobranch,0.8045930862426758
85,85.jpg,85,1050.275634765625,15.701763153076172,1200.8946533203125,124.55403137207031,0.8269158601760864,-1,elasmobranch,0.8269158601760864
86,86.jpg,86,875.223388671875,78.36443328857422,1008.0220336914062,190.43182373046875,0.7837312817573547,-1,elasmobranch,0.7837312817573547
87,87.jpg,87,251.86412048339844,162.1869354248047,568.6423950195312,332.8089904785156,0.8577759861946106,-1,elasmobranch,0.8577759861946106
88,88.jpg,88,1050.9356689453125,4.940427303314209,1253.41748046875,112.68348693847656,0.8573373556137085,-1,elasmobranch,0.8573373556137085
54,54.jpg,54,981.9840087890625,38.13264846801758,1127.6065673828125,150.53736877441406,0.8392711877822876,-1,elasmobranch,0.8392711877822876
89,89.jpg,89,513.05029296875,60.0275993347168,701.9451904296875,236.32606506347656,0.8270270228385925,-1,elasmobranch,0.8270270228385925
90,90.jpg,90,1016.1237182617188,48.365516662597656,1236.6358642578125,189.52369689941406,0.816336452960968,-1,elasmobranch,0.816336452960968
55,55.jpg,55,307.66162109375,330.8750305175781,492.2125244140625,426.3399963378906,0.8118448853492737,-1,elasmobranch,0.8118448853492737
91,91.jpg,91,1010.6583251953125,46.469947814941406,1190.923583984375,157.53103637695312,0.8504093885421753,-1,elasmobranch,0.8504093885421753
92,92.jpg,92,526.2549438476562,327.69091796875,679.6154174804688,412.9507141113281,0.7291204333305359,-1,elasmobranch,0.7291204333305359
93,93.jpg,93,1037.12158203125,17.725200653076172,1185.1993408203125,123.65998077392578,0.8210681676864624,-1,elasmobranch,0.8210681676864624
94,94.jpg,94,934.0380249023438,8.27751350402832,1079.7164306640625,101.29827117919922,0.7979564070701599,-1,elasmobranch,0.7979564070701599
95,95.jpg,95,869.1371459960938,126.99179077148438,1002.2026977539062,229.82666015625,0.7968854308128357,-1,elasmobranch,0.7968854308128357
96,96.jpg,96,854.2385864257812,111.46135711669922,973.6027221679688,205.94979858398438,0.8378137946128845,-1,elasmobranch,0.8378137946128845
97,97.jpg,97,634.057861328125,136.00970458984375,799.5140991210938,238.66314697265625,0.8304214477539062,-1,elasmobranch,0.8304214477539062
98,98.jpg,98,586.3053588867188,167.97239685058594,748.2066040039062,257.7112731933594,0.8604783415794373,-1,elasmobranch,0.8604783415794373
99,99.jpg,99,965.9224243164062,1.1409577131271362,1121.12841796875,80.67020416259766,0.7071568369865417,-1,elasmobranch,0.7071568369865417
56,56.jpg,56,81.87017059326172,362.40643310546875,321.44952392578125,454.7744140625,0.7886222004890442,-1,elasmobranch,0.7886222004890442
100,100.jpg,100,1414.71728515625,190.19000244140625,1919.6715087890625,736.9283447265625,0.8853838443756104,-1,elasmobranch,0.8853838443756104
101,101.jpg,101,1.17850923538208,225.52037048339844,415.69952392578125,340.4339294433594,0.8263309597969055,-1,elasmobranch,0.8263309597969055
102,102.jpg,102,1326.885986328125,386.6170959472656,1891.6588134765625,697.8128662109375,0.7105655670166016,-1,elasmobranch,0.7105655670166016
103,103.jpg,103,937.7234497070312,52.388858795166016,1093.2421875,142.890625,0.8303224444389343,-1,elasmobranch,0.8303224444389343
104,104.jpg,104,1367.538330078125,339.743896484375,1824.897705078125,646.2018432617188,0.8569789528846741,-1,elasmobranch,0.8569789528846741
105,105.jpg,105,540.7321166992188,15.169419288635254,810.8139038085938,174.47808837890625,0.8489993810653687,-1,elasmobranch,0.8489993810653687
106,106.jpg,106,129.32644653320312,300.08392333984375,270.2798767089844,388.4232482910156,0.8202968239784241,-1,elasmobranch,0.8202968239784241
107,107.jpg,107,1316.2626953125,0.0,1917.112548828125,658.2835083007812,0.8872578740119934,-1,elasmobranch,0.8872578740119934
108,108.jpg,108,1405.6317138671875,242.7308807373047,1919.4805908203125,582.2923583984375,0.7174076437950134,-1,elasmobranch,0.7174076437950134
109,109.jpg,109,61.96113967895508,368.5758361816406,246.3435821533203,446.184326171875,0.7877255082130432,-1,elasmobranch,0.7877255082130432
110,110.jpg,110,659.7819213867188,51.05801773071289,825.336669921875,180.29168701171875,0.8500017523765564,-1,elasmobranch,0.8500017523765564
111,111.jpg,111,1384.810791015625,290.95013427734375,1897.0809326171875,660.2926025390625,0.8014985918998718,-1,elasmobranch,0.8014985918998718
112,112.jpg,112,1246.9732666015625,272.0511779785156,1878.104248046875,661.0704345703125,0.6673282384872437,-1,elasmobranch,0.6673282384872437
113,113.jpg,113,1654.311767578125,338.2663879394531,1919.0965576171875,726.5198974609375,0.7955672144889832,-1,elasmobranch,0.7955672144889832
114,114.jpg,114,1660.8023681640625,3.3935999870300293,1920.0,319.23809814453125,0.7370070219039917,-1,elasmobranch,0.7370070219039917
57,57.jpg,57,178.65113830566406,463.2784729003906,351.84564208984375,523.7973022460938,0.7459105253219604,-1,elasmobranch,0.7459105253219604
115,115.jpg,115,230.5842742919922,3.3576483726501465,728.007080078125,237.22042846679688,0.9073426723480225,-1,elasmobranch,0.9073426723480225
116,116.jpg,116,1387.49365234375,473.5404968261719,1901.7039794921875,738.8500366210938,0.8614652752876282,-1,elasmobranch,0.8614652752876282
117,117.jpg,117,1318.8695068359375,216.2406005859375,1920.0,634.8900756835938,0.8406526446342468,-1,elasmobranch,0.8406526446342468
118,118.jpg,118,1075.663330078125,2.3155312538146973,1223.2908935546875,101.12550354003906,0.8287476897239685,-1,elasmobranch,0.8287476897239685
119,119.jpg,119,610.2960205078125,0.48642516136169434,891.7984008789062,135.02499389648438,0.832565188407898,-1,elasmobranch,0.832565188407898
120,120.jpg,120,1489.62646484375,407.7455749511719,1899.510498046875,730.4569702148438,0.8950589299201965,-1,elasmobranch,0.8950589299201965
121,121.jpg,121,1292.413818359375,340.8431091308594,1911.23974609375,747.6588134765625,0.8547767400741577,-1,elasmobranch,0.8547767400741577
